AAPL,GM,MSFT,TSLA,SPOT,BOA,KO
167.19989013671875,38.95008850097656,83.53968048095703,320.5299987792969,,0.41999998688697815,42.984371185302734
167.1707763671875,39.900543212890625,83.92847442626953,317.25,,0.41999998688697815,42.889976501464844
167.947265625,41.130550384521484,84.66714477539062,314.6199951171875,,0.41999998688697815,43.49406433105469
169.85940551757812,41.00941467285156,85.71688079833984,316.5799865722656,,0.41999998688697815,43.484619140625
169.22850036621094,41.205101013183594,85.80433654785156,336.4100036621094,,0.41999998688697815,43.41855239868164
169.20909118652344,41.04668426513672,85.74602508544922,333.69000244140625,,0.41999998688697815,43.63564682006836
169.17025756835938,40.068275451660156,85.35723876953125,334.79998779296875,,0.41999998688697815,43.484619140625
170.1311798095703,41.17714309692383,85.60994720458984,337.95001220703125,,0.41999998688697815,43.45630645751953
171.88803100585938,41.0653190612793,87.08733367919922,336.2200012207031,,0.41999998688697815,43.56012725830078
171.01446533203125,41.17714309692383,85.87236785888672,340.05999755859375,,0.44999998807907104,43.9188117980957
173.83900451660156,41.02804946899414,87.6121826171875,347.1600036621094,,0.4099999964237213,44.192535400390625
173.99429321289062,40.8696403503418,87.57330322265625,344.57000732421875,,0.4099999964237213,44.249168395996094
173.21778869628906,40.208045959472656,87.47610473632812,350.0199890136719,,0.4099999964237213,44.513458251953125
171.80067443847656,40.338504791259766,89.04096221923828,351.55999755859375,,0.5400000214576721,44.72111129760742
171.83949279785156,40.422359466552734,89.32282257080078,352.7900085449219,,0.5099999904632568,44.78718185424805
169.10232543945312,41.14918899536133,89.24506378173828,345.8900146484375,,0.6499999761581421,45.145851135253906
166.08367919921875,40.21736526489258,89.74076843261719,337.6400146484375,,0.6000000238418579,45.155296325683594
166.471923828125,40.524864196777344,91.42225646972656,342.8500061035156,,0.5600000023841858,45.80656433105469
163.02621459960938,40.086910247802734,91.28617858886719,349.5299987792969,,0.5600000023841858,45.02314758300781
162.06527709960938,39.788726806640625,90.1392593383789,345.82000732421875,,0.5099999904632568,44.74942398071289
162.51177978515625,39.51850128173828,92.34561157226562,354.30999755859375,,,44.9193229675293
162.8514862060547,39.537139892578125,91.61664581298828,349.25,,,44.78718185424805
155.78536987304688,38.20463562011719,89.20618438720703,343.75,,,44.107582092285156
151.89312744140625,36.84417724609375,85.53218841552734,333.1300048828125,,,42.37084197998047
158.2410125732422,39.00599670410156,88.76880645751953,333.9700012207031,,,42.16318893432617
154.85353088378906,39.49986267089844,87.09703826904297,345.0,,,42.05936050415039
150.59249877929688,37.9716796875,82.62604522705078,315.2300109863281,,,40.68129348754883
152.43446350097656,38.633270263671875,85.7071533203125,310.4200134277344,,,40.70961380004883
158.57432556152344,39.13645553588867,86.6304931640625,315.7300109863281,,,41.50247573852539
160.16290283203125,38.577362060546875,87.31087493896484,323.6600036621094,,,41.710121154785156
163.1158905029297,38.95941162109375,88.67800903320312,322.30999755859375,,,41.62517547607422
168.59303283691406,38.996681213378906,90.48458099365234,334.07000732421875,,,42.26701354980469
168.04727172851562,38.28849792480469,89.8400650024414,335.489990234375,,,42.45579147338867
167.48202514648438,37.990318298339844,90.54315948486328,334.7699890136719,,,41.5213508605957
166.7218475341797,37.79463195800781,89.34203338623047,333.29998779296875,,,40.9078254699707
168.11550903320312,38.12076187133789,89.57640838623047,346.1700134277344,,,41.07772445678711
171.03924560546875,38.12076187133789,91.85169982910156,352.04998779296875,,,41.568546295166016
174.42103576660156,38.70781707763672,93.17977142333984,357.4200134277344,,,41.55910110473633
173.85580444335938,37.431217193603516,91.9884033203125,350.989990234375,,,41.17211151123047
173.59266662597656,36.66712951660156,91.56851959228516,343.05999755859375,,,40.794559478759766
170.55194091796875,35.21349334716797,90.67011260986328,330.92999267578125,,,40.992774963378906
171.73118591308594,34.87803268432617,90.86541748046875,335.1199951171875,,,41.266502380371094
172.32571411132812,35.166900634765625,91.4415512084961,333.3500061035156,,,41.42695999145508
172.17950439453125,35.34394454956055,91.12908172607422,328.20001220703125,,,41.464717864990234
170.58120727539062,35.166900634765625,91.65640258789062,332.29998779296875,,,41.36088562011719
172.44264221191406,35.61872100830078,92.2130126953125,329.1000061035156,,,41.955535888671875
175.40536499023438,35.61872100830078,94.27347564697266,327.1700134277344,,,42.304771423339844
177.10113525390625,35.60931396484375,94.49807739257812,345.510009765625,,,42.031044006347656
175.3956298828125,35.77873611450195,92.19348907470703,341.8399963378906,,,42.06880187988281
173.9044952392578,35.47752380371094,91.6466293334961,326.6300048828125,,,41.68791580200195
174.10916137695312,35.628135681152344,91.9688949584961,325.6000061035156,,,41.583168029785156
173.4951934814453,35.712852478027344,92.37902069091797,321.3500061035156,,,41.383201599121094
170.84434509277344,34.837440490722656,90.70917510986328,313.55999755859375,,,41.1927604675293
170.78585815429688,34.724491119384766,90.94354248046875,310.54998779296875,,,41.0975456237793
166.916748046875,35.37398147583008,90.30879974365234,316.5299987792969,,,40.945186614990234
164.5582733154297,34.2161865234375,87.68194580078125,309.1000061035156,,,40.71665573120117
160.7476348876953,33.10545349121094,85.13322448730469,301.5400085449219,,,40.30720520019531
168.378662109375,33.877323150634766,91.5782699584961,304.17999267578125,,,40.64999771118164
164.06121826171875,32.82306671142578,87.36946868896484,279.17999267578125,,,40.8404426574707
162.24851989746094,33.38784408569336,87.29134368896484,257.7799987792969,,,41.24989318847656
163.5154571533203,34.2067756652832,89.12718963623047,266.1300048828125,,,41.35464096069336
162.44342041015625,33.66082000732422,86.44175720214844,252.47999572753906,,,40.63095474243164
164.10997009277344,34.77155303955078,87.60382080078125,267.5299987792969,149.00999450683594,,41.30702590942383
167.2481231689453,35.79756546020508,90.16232299804688,286.94000244140625,144.22000122070312,,42.12593460083008
168.40786743164062,35.76932907104492,90.21114349365234,305.7200012207031,143.99000549316406,,42.27828598022461
164.10023498535156,35.468116760253906,88.11162567138672,299.29998779296875,147.9199981689453,,41.821224212646484
165.727783203125,35.60931396484375,88.6389389038086,289.6600036621094,150.0,,41.735530853271484
168.84645080566406,36.776519775390625,90.69939422607422,304.70001220703125,154.89999389648438,,41.88787841796875
168.05702209472656,36.710628509521484,89.70336151123047,300.92999267578125,149.57000732421875,,41.88787841796875
169.7138214111328,36.55060958862305,91.38297271728516,294.0799865722656,149.10000610351562,,41.92596435546875
170.28880310058594,36.456478118896484,90.89471435546875,300.3399963378906,149.0,,42.383026123046875
171.3511199951172,36.87064743041992,91.9591064453125,291.2099914550781,144.32000732421875,,42.5449104309082
173.7095947265625,36.91771697998047,93.81451416015625,287.69000244140625,148.49000549316406,,42.7353515625
173.31976318359375,36.64473342895508,94.17582702636719,293.3500061035156,154.91000366210938,,42.383026123046875
168.40786743164062,35.552833557128906,93.85357666015625,300.0799865722656,153.47000122070312,,42.192588806152344
161.5078125,35.4022216796875,92.7696304321289,290.239990234375,158.4499969482422,,41.64982986450195
161.0400390625,35.47752380371094,93.11141204833984,283.3699951171875,158.0399932861328,,41.87835693359375
158.79849243164062,35.70343780517578,90.93376922607422,283.4599914550781,155.07000732421875,,41.011844635009766
159.4904327392578,35.87287521362305,90.1427993774414,280.69000244140625,153.3300018310547,,40.40243148803711
160.04595947265625,36.00465393066406,92.04701232910156,285.4800109863281,156.60000610351562,,40.70713806152344
158.19424438476562,35.43987274169922,93.57038116455078,294.0799865722656,159.97999572753906,,41.24037170410156
161.05950927734375,34.58329772949219,91.32437133789062,293.8999938964844,161.6699981689453,,41.1451530456543
164.80189514160156,34.282073974609375,92.7696304321289,299.9200134277344,164.8800048828125,,40.554779052734375
172.08206176757812,34.074989318847656,91.31462097167969,301.1499938964844,170.0,,40.050106048583984
172.39390563964844,34.02792739868164,91.8614730834961,284.45001220703125,160.3800048828125,,39.88822555541992
179.1575164794922,34.5550537109375,92.92587280273438,294.0899963378906,154.25999450683594,,40.33576965332031
180.45372009277344,34.2067756652832,93.96099090576172,302.7699890136719,150.0,,40.126285552978516
181.3210906982422,34.197364807128906,93.56061553955078,301.9700012207031,150.63999938964844,,39.81205368041992
182.59779357910156,34.1408805847168,94.66410064697266,306.8500061035156,150.07000732421875,,39.783485412597656
185.2096710205078,34.9786376953125,95.61131286621094,305.0199890136719,158.1300048828125,,40.164371490478516
184.50526428222656,34.724491119384766,95.40625,301.05999755859375,156.77000427246094,,40.126285552978516
184.07479858398438,34.47975540161133,95.7284927368164,291.9700012207031,159.97000122070312,,40.03105926513672
182.40184020996094,34.77155303955078,95.03516387939453,284.17999267578125,158.7100067138672,,39.72635269165039
184.10414123535156,35.79756546020508,95.28034973144531,286.4800109863281,161.38999938964844,,39.56447982788086
182.93992614746094,36.051719665527344,94.32901763916016,284.5400085449219,158.75999450683594,,40.27863693237305
182.27464294433594,35.571659088134766,94.50556945800781,276.82000732421875,150.8000030517578,,40.164371490478516
183.56607055664062,35.85404968261719,95.72169494628906,284.489990234375,150.22000122070312,,40.38337707519531
183.10621643066406,36.032894134521484,95.62362670898438,275.010009765625,150.42999267578125,,40.23102951049805
184.2802734375,35.628135681152344,96.76129150390625,279.07000732421875,154.3699951171875,,40.373863220214844
184.07479858398438,36.136436462402344,96.41802978515625,277.8500061035156,154.58999633789062,,40.29767608642578
184.49549865722656,36.051719665527344,96.46707153320312,278.8500061035156,156.60000610351562,,40.373863220214844
183.83023071289062,35.18572998046875,96.1238021850586,283.760009765625,154.6199951171875,,40.640480041503906
183.4388885498047,35.60931396484375,97.04571533203125,291.7200012207031,156.3800048828125,,41.068973541259766
182.822509765625,40.19343185424805,96.93782806396484,284.7300109863281,157.7100067138672,,40.945186614990234
186.1195068359375,40.66407775878906,98.85031127929688,291.82000732421875,159.24000549316406,,41.059452056884766
187.6750946044922,41.21003341674805,99.71337127685547,296.739990234375,162.8300018310547,,41.411773681640625
189.12303161621094,40.861751556396484,100.2233657836914,291.1300048828125,164.9600067138672,,41.04993438720703
189.7785186767578,41.35123062133789,100.51758575439453,319.5,165.63999938964844,,41.383201599121094
189.26980590820312,41.78799819946289,98.93856811523438,316.0899963378906,166.02999877929688,,41.36416244506836
187.54791259765625,42.01588821411133,99.67414093017578,317.6600036621094,171.47999572753906,,41.84978485107422
187.0880889892578,42.58559036254883,99.10530090332031,332.1000061035156,172.3699951171875,,42.02118682861328
188.11534118652344,41.94942092895508,99.36029815673828,342.7699890136719,170.22999572753906,,42.287811279296875
186.56956481933594,42.205787658691406,98.90914916992188,344.7799987792969,170.82000732421875,,42.06880187988281
186.6674041748047,41.37022018432617,99.46817779541016,357.7200012207031,178.10000610351562,,41.8670539855957
184.74986267089844,41.69304656982422,98.2030029296875,358.1700134277344,175.02000427246094,,42.385826110839844
184.65200805664062,41.73103332519531,98.91896057128906,370.8299865722656,174.35000610351562,,41.83823013305664
181.66807556152344,40.1263542175293,98.91896057128906,352.54998779296875,169.88999938964844,,41.886268615722656
182.46054077148438,39.832008361816406,99.9095230102539,362.2200012207031,176.39999389648438,,41.559627532958984
181.4430694580078,39.04391098022461,99.19357299804688,347.510009765625,179.52999877929688,,41.39631271362305
180.9147491455078,39.167354583740234,98.47763061523438,333.6300048828125,180.94000244140625,,41.550025939941406
178.22430419921875,38.559661865234375,96.49649047851562,333.010009765625,170.3699951171875,,41.8670539855957
180.4353790283203,38.9394645690918,97.17322540283203,342.0,175.97999572753906,,41.62688064575195
180.1712188720703,38.33177947998047,95.66284942626953,344.5,172.14999389648438,,41.37710189819336
181.48220825195312,38.47420883178711,96.73187255859375,349.92999267578125,167.6999969482422,,41.76137924194336
181.10064697265625,37.4107551574707,96.7122573852539,342.95001220703125,168.24000549316406,,42.136043548583984
183.1258087158203,37.505706787109375,98.08531188964844,335.07000732421875,170.69000244140625,,42.03036880493164
179.93641662597656,37.00246810913086,97.143798828125,310.8599853515625,168.66000366210938,,42.26093673706055
181.3843536376953,37.47722244262695,97.84012603759766,309.1600036621094,176.44000244140625,,42.90460205078125
183.898681640625,37.18286895751953,99.21319580078125,308.8999938964844,175.6999969482422,,42.8853874206543
186.45216369628906,37.74308395385742,99.88990020751953,318.510009765625,177.44000244140625,,42.65481948852539
186.2271728515625,38.06591796875,100.15470886230469,322.4700012207031,180.42999267578125,,43.20241928100586
183.81063842773438,37.315799713134766,100.01741027832031,318.9599914550781,182.35000610351562,,43.02949523925781
186.8924102783203,37.287315368652344,102.18488311767578,316.7099914550781,188.35000610351562,,42.914207458496094
187.18589782714844,37.372772216796875,103.40100860595703,318.8699951171875,187.2100067138672,,42.98146057128906
186.7750244140625,37.562679290771484,102.89102172851562,310.1000061035156,184.22000122070312,,42.97185516357422
187.3032989501953,38.00894546508789,103.9109878540039,322.69000244140625,187.0500030517578,,43.47140884399414
186.2760467529297,37.857025146484375,103.09697723388672,323.8500061035156,186.14999389648438,,43.346519470214844
187.72402954101562,37.32530212402344,102.39082336425781,320.2300109863281,182.19000244140625,,43.336910247802734
187.29356384277344,37.4107551574707,104.22483825683594,313.5799865722656,182.7899932861328,,43.5002326965332
187.4598388671875,37.287315368652344,105.89212799072266,303.20001220703125,188.0500030517578,,43.183204650878906
188.8197479248047,37.486717224121094,105.58809661865234,297.42999267578125,187.80999755859375,,43.48101806640625
190.600341796875,35.749107360839844,108.69708251953125,308.739990234375,187.99000549316406,,44.27839660644531
190.0035400390625,34.89455032348633,107.5103759765625,306.6499938964844,196.27999877929688,,44.4224967956543
186.84352111816406,35.63516616821289,105.60771179199219,297.17999267578125,186.27000427246094,,44.393680572509766
185.7966766357422,35.768096923828125,103.3421630859375,290.1700134277344,176.7899932861328,,44.41289138793945
186.16842651367188,35.9959831237793,104.03851318359375,298.1400146484375,182.8300018310547,,44.79716873168945
197.13565063476562,35.26485824584961,104.23464965820312,300.8399963378906,180.1199951171875,,44.56660461425781
202.8980712890625,34.771114349365234,105.49983215332031,349.5400085449219,179.7100067138672,,44.36486053466797
203.4850616455078,35.8250732421875,105.96077728271484,348.1700134277344,175.5,,44.78756332397461
204.5416717529297,35.70163345336914,106.04904174804688,341.989990234375,179.9499969482422,,44.816383361816406
202.62413024902344,35.68264389038086,106.78460693359375,379.57000732421875,179.52000427246094,,44.67227554321289
202.76112365722656,35.758602142333984,107.38287353515625,370.3399963378906,178.6999969482422,,44.336036682128906
204.35580444335938,35.61617660522461,107.55940246582031,352.45001220703125,187.3800048828125,,44.528175354003906
203.74710083007812,34.74262619018555,106.90230560302734,355.489990234375,189.05999755859375,,44.26879119873047
205.0626678466797,34.33433532714844,106.12750244140625,356.4100036621094,191.5500030517578,,44.02861022949219
205.92666625976562,34.372318267822266,107.45153045654297,347.6400146484375,193.75,,44.08625411987305
206.40771484375,34.12544250488281,105.99443054199219,338.69000244140625,190.3300018310547,,44.26879119873047
209.43157958984375,34.4577751159668,105.9747314453125,335.45001220703125,192.36000061035156,,44.40328598022461
213.6138916015625,34.54322814941406,105.91566467285156,305.5,188.3699951171875,,44.76834487915039
211.53256225585938,34.91353988647461,105.2166519165039,308.44000244140625,186.39999389648438,,44.89323806762695
211.12020874023438,35.04647445678711,104.34041595458984,321.8999938964844,190.3800048828125,,44.40328598022461
211.13003540039062,34.305850982666016,105.40370178222656,321.6400146484375,191.02999877929688,,44.12468338012695
211.56201171875,33.869075775146484,105.89596557617188,320.1000061035156,190.0,,43.903724670410156
212.2198028564453,34.13494110107422,106.72296905517578,322.82000732421875,192.3800048828125,,43.83647918701172
213.96734619140625,35.78709030151367,107.90441131591797,319.2699890136719,194.69000244140625,,43.89411544799805
215.6952667236328,35.435768127441406,108.55420684814453,311.8599853515625,191.9600067138672,,43.586700439453125
218.9154815673828,35.24586868286133,110.28697204589844,305.010009765625,191.25999450683594,,43.54826736450195
220.9281005859375,34.52424240112305,110.21805572509766,303.1499938964844,189.85000610351562,,43.183204650878906
223.480712890625,34.22988510131836,110.5921859741211,301.6600036621094,189.52000427246094,,42.818138122558594
224.19741821289062,33.802608489990234,109.98176574707031,288.95001220703125,187.52999877929688,,43.000667572021484
222.73458862304688,33.508262634277344,106.81158447265625,280.739990234375,177.36000061035156,,43.59630584716797
219.03330993652344,32.99954605102539,107.05770874023438,280.95001220703125,175.55999755859375,,43.97097396850586
217.26611328125,32.54841613769531,106.53591918945312,263.239990234375,177.8000030517578,,43.922943115234375
214.35023498535156,32.51002502441406,107.68781280517578,285.5,182.49000549316406,,44.24957275390625
219.76963806152344,32.414039611816406,109.51904296875,279.44000244140625,182.6699981689453,,44.211151123046875
217.04029846191406,32.69239044189453,109.98176574707031,290.5400085449219,183.7899932861328,,44.4224967956543
222.282958984375,32.874759674072266,111.1632080078125,289.4599914550781,184.88999938964844,,44.40311813354492
219.7598114013672,33.23950958251953,111.6160888671875,295.20001220703125,180.6300048828125,,44.558135986328125
213.908447265625,33.61384582519531,110.40512084960938,294.8399963378906,175.10000610351562,,44.877864837646484
214.2618865966797,33.69063186645508,111.45857238769531,284.9599914550781,175.52000427246094,,44.500003814697266
214.38949584960938,34.29533386230469,109.971923828125,299.0199890136719,171.13999938964844,,44.52907180786133
216.01927185058594,34.631290435791016,111.81299591064453,298.3299865722656,172.63999938964844,,45.18790054321289
213.6924591064453,33.901798248291016,112.49231719970703,299.1000061035156,175.02000427246094,,45.12976837158203
216.76539611816406,33.35468292236328,112.8959732055664,299.67999267578125,176.97000122070312,,44.63564682006836
218.13987731933594,32.20287322998047,112.67937469482422,300.989990234375,179.91000366210938,,44.257789611816406
216.4021453857422,32.37564468383789,112.21665954589844,309.5799865722656,182.0500030517578,,44.4224967956543
220.84957885742188,32.318050384521484,112.63999938964844,307.5199890136719,184.41000366210938,,44.577510833740234
221.6251678466797,32.318050384521484,112.60061645507812,264.7699890136719,180.8300018310547,,44.75191116333008
223.11746215820312,32.8267707824707,113.8214340209961,310.70001220703125,180.39999389648438,,44.79066467285156
225.10064697265625,31.962907791137695,113.3685531616211,301.0199890136719,178.8800048828125,,45.061946868896484
227.8397979736328,32.634803771972656,113.38823699951172,294.79998779296875,176.9499969482422,,44.441871643066406
223.83416748046875,32.874759674072266,111.0450668334961,281.8299865722656,168.5800018310547,,44.4224967956543
220.20159912109375,32.74998474121094,110.395263671875,261.95001220703125,164.3800048828125,,44.45156478881836
219.69110107421875,32.874759674072266,109.13507843017578,250.55999755859375,163.47000122070312,,45.03288269042969
222.73458862304688,31.33901023864746,110.52325439453125,262.79998779296875,161.52999877929688,,44.94568634033203
212.41615295410156,31.291015625,104.51763153076172,256.8800048828125,149.47999572753906,,44.257789611816406
210.5409698486328,31.012662887573242,104.2715072631836,252.22999572753906,152.27000427246094,,43.25017166137695
218.06134033203125,30.51354217529297,107.87487030029297,258.7799987792969,158.49000549316406,,43.28892517089844
213.39791870117188,30.83028793334961,105.93534851074219,259.5899963378906,159.25,,43.51176452636719
218.10060119628906,31.04145622253418,109.28274536132812,276.5899963378906,164.75,,44.073707580566406
217.15811157226562,30.647918701171875,108.99723815917969,271.7799987792969,159.27999877929688,,44.43218994140625
212.0823516845703,29.832048416137695,106.82142639160156,263.9100036621094,152.49000549316406,,44.189971923828125
215.31236267089844,29.94723129272461,106.97895812988281,260.0,148.92999267578125,,44.88755416870117
216.62794494628906,30.08161163330078,107.93394470214844,260.95001220703125,148.5399932861328,,44.53876495361328
218.67002868652344,30.83028793334961,106.4276123046875,294.1400146484375,153.25,,44.91661834716797
211.16929626464844,29.33292579650879,100.7370376586914,288.5,146.32000732421875,,45.27509689331055
215.79345703125,30.715106964111328,106.6245346069336,314.8599853515625,149.67999267578125,,45.061946868896484
212.35723876953125,31.33901023864746,105.30525970458984,330.8999938964844,146.24000549316406,,44.49031448364258
208.3712615966797,31.799734115600586,102.24337005615234,334.8500061035156,139.11000061035156,,45.01350402832031
209.41192626953125,32.19327163696289,102.12523651123047,329.8999938964844,141.67999267578125,,46.14707565307617
214.87059020996094,35.12080383300781,105.15757751464844,337.32000732421875,149.69000244140625,,46.3892936706543
218.16934204101562,35.0056266784668,104.28134155273438,344.2799987792969,141.16000366210938,,46.25365447998047
203.697998046875,34.583290100097656,104.51763153076172,346.4100036621094,138.99000549316406,,46.505558013916016
197.91537475585938,34.794456481933594,105.84674835205078,341.3999938964844,143.60000610351562,,47.174072265625
200.05564880371094,34.99602508544922,106.05350494384766,341.05999755859375,142.61000061035156,,47.58100128173828
206.12298583984375,35.39916229248047,110.2279052734375,348.1600036621094,145.77000427246094,,47.83290481567383
205.40380859375,35.10160827636719,110.02114868164062,351.3999938964844,137.0,,47.794151306152344
201.44329833984375,34.26654052734375,107.87487030029297,350.510009765625,138.05999755859375,,48.13325119018555
191.29576110839844,34.25694274902344,105.2166519165039,331.2799987792969,131.30999755859375,,48.31734085083008
189.3844757080078,34.4873046875,105.28556823730469,338.7300109863281,131.6300048828125,,48.30765151977539
184.03488159179688,33.81541061401367,103.7925033569336,344.0,134.00999450683594,,48.21076202392578
188.57662963867188,34.122562408447266,106.07659912109375,348.44000244140625,136.9600067138672,,48.19138717651367
190.6652374267578,34.314537048339844,107.07525634765625,354.30999755859375,134.2100067138672,,48.607994079589844
183.10877990722656,34.24734878540039,103.4464340209961,353.4700012207031,126.69999694824219,,48.937408447265625
174.36024475097656,33.68103790283203,100.56907653808594,347.489990234375,129.6999969482422,,47.842594146728516
174.16319274902344,34.122562408447266,101.953369140625,338.19000244140625,131.97999572753906,,47.21282958984375
169.73965454101562,34.4873046875,101.91381072998047,325.8299865722656,129.41000366210938,,47.49380111694336
172.03517150878906,36.138248443603516,105.27568054199219,346.0,138.0,,47.34846878051758
171.66079711914062,35.21678924560547,105.93815612792969,343.9200134277344,138.75,,47.83290481567383
178.26162719726562,35.46635055541992,109.87351989746094,347.8699951171875,138.24000549316406,,48.16231918334961
176.89219665527344,35.28398132324219,108.9539566040039,341.1700134277344,138.9600067138672,,47.83030319213867
175.93655395507812,36.42619705200195,109.6460952758789,350.4800109863281,136.3800048828125,,49.21697235107422
182.0841827392578,36.90612030029297,110.83262634277344,358.489990234375,140.67999267578125,,48.52363586425781
174.0745391845703,35.05361557006836,107.30268096923828,359.70001220703125,134.5,,48.41621780395508
172.13368225097656,34.6268424987793,107.96517181396484,363.05999755859375,136.8300018310547,,48.22091293334961
165.9959259033203,33.64720153808594,103.6441879272461,357.9700012207031,135.30999755859375,,47.93771743774414
167.0894775390625,33.385318756103516,106.38311004638672,365.1499938964844,130.7899932861328,,48.08420181274414
166.13385009765625,33.64720153808594,107.37189483642578,366.760009765625,128.3699951171875,,48.377159118652344
166.5968780517578,34.60744094848633,107.85639953613281,366.6000061035156,128.47000122070312,,48.06467056274414
168.4194793701172,34.0545768737793,108.22225189208984,376.7900085449219,125.55000305175781,,48.308799743652344
163.03045654296875,34.04487609863281,104.84060668945312,365.7099914550781,125.68000030517578,,48.181854248046875
161.5132598876953,33.61810302734375,101.73583221435547,348.4200134277344,120.47000122070312,,47.195560455322266
163.6117401123047,33.85089111328125,102.80371856689453,337.0299987792969,120.51000213623047,,47.185791015625
158.50840759277344,33.87998962402344,102.52686309814453,332.9700012207031,118.66999816894531,,46.775657653808594
154.5084991455078,33.239830017089844,100.37132263183594,315.3800048828125,114.52999877929688,,46.42409896850586
148.49879455566406,31.988609313964844,97.12810516357422,319.7699890136719,106.83999633789062,,46.45339584350586
144.6565399169922,31.396942138671875,93.0740966796875,295.3900146484375,107.75,,44.881187438964844
154.84347534179688,32.51237487792969,99.43197631835938,326.0899963378906,114.04000091552734,,45.83818435668945
153.83856201171875,32.93914794921875,100.04501342773438,316.1300048828125,113.81999969482422,,46.41434097290039
153.91738891601562,32.90034866333008,99.26387786865234,333.8699951171875,112.16000366210938,,46.09208297729492
155.40504455566406,32.44447708129883,100.4306411743164,332.79998779296875,113.5,,46.23855972290039
